Client,1561399911215,3,4
Client,1561399911216,3,1
Server,1561399911218,3,2
Client,1561399911219,3,4
Client,1561399911220,3,1
Server,1561399911222,3,2
Client,1561399911224,3,4
Client,1561399911225,3,1
Server,1561399911227,3,2
Client,1561399911228,3,4
Client,1561399911229,3,1
Server,1561399911231,3,2
Client,1561399911232,3,4
Client,1561399911233,3,1
Server,1561399911234,3,2
Client,1561399911236,3,4
Client,1561399911236,3,1
Server,1561399911238,3,2
Client,1561399911239,3,4
Client,1561399911240,3,1
Server,1561399911241,3,2
Client,1561399911243,3,4
Client,1561399911244,3,1
Server,1561399911245,3,2
Client,1561399911246,3,4
Client,1561399911247,3,1
Server,1561399911249,3,2
Client,1561399911250,3,4
Client,1561399911251,3,1
Server,1561399911253,3,2
Client,1561399911255,3,4
