Client,1561399902235,2,4
Client,1561399902236,2,1
Server,1561399902237,2,2
Server,1561399902238,2,3
Client,1561399902240,2,4
Client,1561399902241,2,1
Server,1561399902243,2,2
Server,1561399902244,2,3
Client,1561399902245,2,4
Client,1561399902246,2,1
Server,1561399902247,2,2
Server,1561399902248,2,3
Client,1561399902250,2,4
Client,1561399902251,2,1
Server,1561399902253,2,2
Server,1561399902254,2,3
Client,1561399902255,2,4
Client,1561399902256,2,1
Server,1561399902258,2,2
Server,1561399902259,2,3
Client,1561399902261,2,4
Client,1561399902262,2,1
Server,1561399902264,2,2
Server,1561399902266,2,3
Client,1561399902267,2,4
Client,1561399902269,2,1
Server,1561399902271,2,2
Server,1561399902272,2,3
Client,1561399902274,2,4
Client,1561399902275,2,1
Server,1561399902277,2,2
Server,1561399902278,2,3
Client,1561399902280,2,4
Client,1561399902281,2,1
Server,1561399902283,2,2
Server,1561399902284,2,3
Client,1561399902286,2,4
Client,1561399902288,2,1
Server,1561399902290,2,2
Server,1561399902291,2,3
Client,1561399902293,2,4
Client,1561399902295,2,1
Server,1561399902297,2,2
Server,1561399902298,2,3
Client,1561399902299,2,4
Client,1561399902300,2,1
Server,1561399902302,2,2
Server,1561399902303,2,3
Client,1561399902304,2,4
Client,1561399902305,2,1
Server,1561399902306,2,2
Server,1561399902307,2,3
Client,1561399902308,2,4
Client,1561399902309,2,1
Server,1561399902311,2,2
Server,1561399902312,2,3
Client,1561399902313,2,4
Client,1561399902314,2,1
Server,1561399902316,2,2
Server,1561399902317,2,3
Client,1561399902318,2,4
